Name,Sector,Address,City,State,Zip,Waste_Tons,Latitude,Longitude,Source_File
Dayton Pancake Inc,Full-Service Restaurants,1516 Mmsburg Cntrville Rd,Dayton,OH,45459.0,47.488,39.773663,-84.139571,RestaurantsAndFoodServices.xlsx
Dayton Cheddar's Ohio,Full-Service Restaurants,5341 Cornerstone N Blvd,Dayton,OH,45440.0,9.1127685,39.661364,-84.107976,RestaurantsAndFoodServices.xlsx
Dane Smith,Limited-Service Restaurants,5293 Cornerstone N Blvd,Dayton,OH,45440.0,9.1127685,39.663029,-84.107958,RestaurantsAndFoodServices.xlsx
Dairy Queen At Alex Bell Plaza,Limited-Service Restaurants,5668 Springboro Pike,Dayton,OH,45449.0,0.577896,39.676375,-84.221147,RestaurantsAndFoodServices.xlsx
D&S Subs LLC,Limited-Service Restaurants,8436 Troy Pike,Dayton,OH,45424.0,22.5,39.991795,-83.961317,RestaurantsAndFoodServices.xlsx
D&S Subs LLC,Limited-Service Restaurants,4938 Pepperwood Dr,Dayton,OH,45424.0,16.5,39.809744,-84.116365,RestaurantsAndFoodServices.xlsx
Cutillo Inc,Limited-Service Restaurants,5860 Bigger Rd,Dayton,OH,45440.0,25.5,39.659612,-84.126087,RestaurantsAndFoodServices.xlsx
Dee Dees Gourmet Peanut Brittle Corp,All Other Specialty Food Stores,3939 Eagle Stone CT,Dayton,OH,45440.0,4.64,39.658935,-84.085589,FoodWholesaleAndRetail.xlsx
Culturally Ethnic Cuisine II,Full-Service Restaurants,3489 W Siebenthaler Ave,Dayton,OH,45406.0,27.136,39.798468,-84.24371,RestaurantsAndFoodServices.xlsx
Culinary Creations,Caterers,900 Silvercreek Dr,Dayton,OH,45458.0,10.176,39.619719,-84.182394,RestaurantsAndFoodServices.xlsx
Cruisin' Catering LLC,Caterers,1400 Linden Ave,Dayton,OH,45410.0,0.0,39.747685,-84.139102,RestaurantsAndFoodServices.xlsx
Creatif Catering,Caterers,7615 Poe Ave,Dayton,OH,45414.0,1.696,39.854496,-84.188018,RestaurantsAndFoodServices.xlsx
Cowtown Inc,Limited-Service Restaurants,10 W Stroop Rd,Dayton,OH,45429.0,18.0,39.68928,-84.169364,RestaurantsAndFoodServices.xlsx
"Cousin Vinny's Pizzeria, L.L.C.",Limited-Service Restaurants,834 Watertower Ln,Dayton,OH,45449.0,10.5,39.641078,-84.241985,RestaurantsAndFoodServices.xlsx
"Cousin Vinny's Pizzeria, L.L.C.",Limited-Service Restaurants,2032 Wayne Ave,Dayton,OH,45410.0,15.0,39.741928,-84.16576,RestaurantsAndFoodServices.xlsx
"Chili's, Inc.",Full-Service Restaurants,1110 Mmsburg Cntrville Rd,Dayton,OH,45459.0,67.84,39.773308,-84.141602,RestaurantsAndFoodServices.xlsx
China Cottage,Full-Service Restaurants,1983 Shiloh Springs Rd,Dayton,OH,45426.0,8.48,39.819629,-84.272554,RestaurantsAndFoodServices.xlsx
"Chipotle Mexican Grill, Inc.",Full-Service Restaurants,7767 Old Troy Pike,Dayton,OH,45424.0,33.92,39.865657,-84.13859,RestaurantsAndFoodServices.xlsx
"Chipotle Mexican Grill, Inc.",Full-Service Restaurants,1211 Brown St,Dayton,OH,45409.0,33.92,39.7416,-84.182612,RestaurantsAndFoodServices.xlsx
Choe S Asian Gourmet,Full-Service Restaurants,255 Regency Ridge Dr A,Dayton,OH,45459.0,22.048,39.642761,-84.161149,RestaurantsAndFoodServices.xlsx
Chop Suey Carry Out,Full-Service Restaurants,1465 E Dorothy Ln,Dayton,OH,45429.0,16.96,39.703968,-84.13934,RestaurantsAndFoodServices.xlsx
Debrills Kitchen,Full-Service Restaurants,343 Knecht Dr,Dayton,OH,45405.0,15.264,39.795025,-84.208726,RestaurantsAndFoodServices.xlsx
Cicis Pizza,Limited-Service Restaurants,10951 Pennfield Rd,Dayton,OH,45458.0,31.5,39.585354,-84.165478,RestaurantsAndFoodServices.xlsx
Classic Catering,Caterers,6640 N Dixie Dr,Dayton,OH,45414.0,25.44,39.829778,-84.197986,RestaurantsAndFoodServices.xlsx
Coffee Chamber,Limited-Service Restaurants,210 Groveview Ave,Dayton,OH,45415.0,10.5,39.84018,-84.254958,RestaurantsAndFoodServices.xlsx
"Cooking In The Spirit, Llc.",Full-Service Restaurants,49 Cambridge Ave,Dayton,OH,45406.0,5.088,39.770234,-84.214677,RestaurantsAndFoodServices.xlsx
Discount Food Mart,Supermarkets and Other Grocery (except Convenience) Stores,3846 Linden Ave,Dayton,OH,45432.0,11.6,39.746663,-84.127849,FoodWholesaleAndRetail.xlsx
Cousin Vinny's,Limited-Service Restaurants,1916 E Whipp Rd,Dayton,OH,45440.0,16.5,39.659687,-84.132958,RestaurantsAndFoodServices.xlsx
Cousin Vinny's Pizza,Limited-Service Restaurants,3275 W Siebenthaler Ave,Dayton,OH,45406.0,12.0,39.799562,-84.241573,RestaurantsAndFoodServices.xlsx
City of Trotwood,Caterers,581 Olive Rd,Dayton,OH,45417.0,6.784,39.754912,-84.296119,RestaurantsAndFoodServices.xlsx
Deg's Chicken Inc,Limited-Service Restaurants,507 Old Harbor CT,Dayton,OH,45458.0,27.0,39.608224,-84.178306,RestaurantsAndFoodServices.xlsx
Delco Park Meeting Place,Caterers,1707 Delco Park Dr,Dayton,OH,45420.0,3.392,39.706229,-84.125718,RestaurantsAndFoodServices.xlsx
"Dibella's Old Fashioned Submarines, Inc.",Limited-Service Restaurants,1191 Mmsburg Cntrville Rd,Dayton,OH,45459.0,1.5,39.773308,-84.141602,RestaurantsAndFoodServices.xlsx
Far Hills Development LLC,Limited-Service Restaurants,5100 Sprngfeld St Ste 305,Dayton,OH,45431.0,9.758463,39.781248,-84.120382,RestaurantsAndFoodServices.xlsx
Fast Drive Carryout,Limited-Service Restaurants,1560 Brandt Pike,Dayton,OH,45404.0,15.0,39.797305,-84.148908,RestaurantsAndFoodServices.xlsx
Fazoli's,Full-Service Restaurants,2419 Mmsburg Cntrville Rd,Dayton,OH,45459.0,26.50989,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
"Fazoli's Restaurants, LLC",Full-Service Restaurants,6110 Wilmington Pike,Dayton,OH,45459.0,50.88,39.651419,-84.109586,RestaurantsAndFoodServices.xlsx
"Fazoli's Restaurants, LLC",Full-Service Restaurants,8341 Old Troy Pike,Dayton,OH,45424.0,59.36,39.874507,-84.137877,RestaurantsAndFoodServices.xlsx
Firehouse Subs,Limited-Service Restaurants,5239 Cornerstone N Blvd,Dayton,OH,45440.0,22.5,39.663854,-84.107952,RestaurantsAndFoodServices.xlsx
Far Hills Development LLC,Limited-Service Restaurants,3225 Linden Ave,Dayton,OH,45410.0,4.5,39.748064,-84.136099,RestaurantsAndFoodServices.xlsx
First Watch - Cornerstone,Limited-Service Restaurants,5245 Cornerstone N Blvd,Dayton,OH,45440.0,22.5,39.663791,-84.107958,RestaurantsAndFoodServices.xlsx
Five Guys Burgers & Fries,Limited-Service Restaurants,1143 Brown St,Dayton,OH,45409.0,13.254945,39.742241,-84.182661,RestaurantsAndFoodServices.xlsx
Five Guys Burgers and Fries,Limited-Service Restaurants,1057 Mmsburg Cntrville Rd,Dayton,OH,45459.0,13.254945,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
Five Guys Burgers and Fries,Limited-Service Restaurants,3286 Pentagon Park Blvd,Dayton,OH,45431.0,21.0,39.770627,-84.052761,RestaurantsAndFoodServices.xlsx
Five Oaks Pizza LLC,Limited-Service Restaurants,2806 Wayne Ave,Dayton,OH,45420.0,33.0,39.738993,-84.154069,RestaurantsAndFoodServices.xlsx
Costco Wholesale Corporation,Warehouse Clubs and Supercenters,5300 Cornerstone N Blvd,Dayton,OH,45440.0,101.0,39.6629,-84.10724,FoodWholesaleAndRetail.xlsx
Flying Pizza,Limited-Service Restaurants,421 Mmsburg Cnterville Rd,Dayton,OH,45459.0,21.0,39.773488,-84.142081,RestaurantsAndFoodServices.xlsx
First Watch Restaurants,Full-Service Restaurants,2824 Mmsburg Cntrville Rd,Dayton,OH,45459.0,22.048,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
Giant Ohio 449,Supermarkets and Other Grocery (except Convenience) Stores,110 Shoup Mill Rd,Dayton,OH,45415.0,16.24,39.812429,-84.226605,FoodWholesaleAndRetail.xlsx
Fairfield Inn,Full-Service Restaurants,2500 Paramount Pl,Dayton,OH,45440.0,50.88,39.777199,-84.055009,RestaurantsAndFoodServices.xlsx
Emmo Ya Mmbembe Mmbondo of Dayton Ohio,Full-Service Restaurants,48 Neal Ave,Dayton,OH,45405.0,11.872,39.771762,-84.198384,RestaurantsAndFoodServices.xlsx
Dippin' Dots,Limited-Service Restaurants,2700 Mmsburg Cntrville Rd,Dayton,OH,45459.0,19.5,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
Dixie Dairy Cream & Grill LLC,Limited-Service Restaurants,6760 N Dixie Dr,Dayton,OH,45414.0,10.5,39.830513,-84.198015,RestaurantsAndFoodServices.xlsx
Domino's Pizza,Limited-Service Restaurants,5391 N Dixie Dr,Dayton,OH,45414.0,5.2647375,39.81615,-84.198574,RestaurantsAndFoodServices.xlsx
Donatos Feedwire Rd.,Limited-Service Restaurants,4461 Feedwire Rd,Dayton,OH,45440.0,31.5,39.659768,-84.107252,RestaurantsAndFoodServices.xlsx
Donatos Pizza Delivery Dine-In or Pick-Up Five,Limited-Service Restaurants,1805 N Main St,Dayton,OH,45405.0,24.0245775,39.779152,-84.206081,RestaurantsAndFoodServices.xlsx
Double Deuce Tavern-Family,Full-Service Restaurants,1675 Trebein Rd,Dayton,OH,45431.0,13.568,39.792975,-83.995218,RestaurantsAndFoodServices.xlsx
Englewood Subs Inc,Limited-Service Restaurants,4938 Pepperwood Dr,Dayton,OH,45424.0,16.5,39.809744,-84.116365,RestaurantsAndFoodServices.xlsx
Dough Makers Inc,Full-Service Restaurants,10021 Beaufort Run,Dayton,OH,45458.0,5.088,39.597078,-84.124707,RestaurantsAndFoodServices.xlsx
Dragon City,Full-Service Restaurants,3031 N Gettysburg Ave,Dayton,OH,45406.0,37.312,39.798744,-84.25536,RestaurantsAndFoodServices.xlsx
Einstein's Bagel Company,Full-Service Restaurants,2950 Hobson Way,Dayton,OH,45433.0,32.224,39.742836,-84.223189,RestaurantsAndFoodServices.xlsx
El Grecos Pizza Villa,Limited-Service Restaurants,3976 Salem Ave,Dayton,OH,45406.0,21.0,39.800129,-84.25413,RestaurantsAndFoodServices.xlsx
El Toro,Full-Service Restaurants,2335 Mmsburg Cntrville Rd,Dayton,OH,45459.0,49.184,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
El Toro 2022 LLC,Full-Service Restaurants,2022 Mmsburg Cntrville Rd,Dayton,OH,45459.0,16.96,39.771763,-84.128511,RestaurantsAndFoodServices.xlsx
Elite Catering,Caterers,525 W Riverview Ave,Dayton,OH,45405.0,25.44,39.765335,-84.202835,RestaurantsAndFoodServices.xlsx
Dragon Buffet,Limited-Service Restaurants,6200 Brandt Pike,Dayton,OH,45424.0,1.8249,39.842556,-84.115459,RestaurantsAndFoodServices.xlsx
The Law Office of Christine Baker LLC,Retail Bakeries,2250 Avalon Ave,Dayton,OH,45409.0,2.8442700000000003,39.723109,-84.193984,FoodManufacturersAndProcessors.xlsx
ACADEMY FOR MULTILINGUAL IMMERSION STUDIES,Public Elementary & Secondary,1908 Seymour Ave,Cincinnati,OH ,45237.0,27.76515,39.188005,-84.458195,EducationalInstitutions.xlsx
ACADEMY OF JUNIOR SCHOLARS,Public Elementary & Secondary,608 E Mcmillan St,Cincinnati,OH ,45206.0,27.76515,39.126656,-84.498033,EducationalInstitutions.xlsx
ACADEMY OF WORLD LANGUAGES SCHOOL,Public Elementary & Secondary,2030 Fairfax Ave,Cincinnati,OH ,45207.0,27.76515,39.1354,-84.4626,EducationalInstitutions.xlsx
ACHIEVEPOINT CAREER ACADEMY - CINCINNATI,Public Elementary & Secondary,5098 Glencrossing Way,Cincinnati,OH ,45238.0,,39.130387,-84.613165,EducationalInstitutions.xlsx
ADENA ELEMENTARY SCHOOL,Public Elementary & Secondary,9316 Minuteman Way,West Chester,OH ,45069.0,22.9457,39.3159,-84.3855,EducationalInstitutions.xlsx
AIKEN NEW TECH HIGH SCHOOL,Public Elementary & Secondary,5641 Belmont Ave,Cincinnati,OH ,45224.0,,39.1922,-84.551,EducationalInstitutions.xlsx
Air Force Institute of Technology-Graduate School of Engineering & Management,Postsecondary,2950 Hobson Way,Wright-Patterson AFB,OH,45433.0,29.906239999999997,39.782221,-84.082618,EducationalInstitutions.xlsx
ALDEN R BROWN ELEMENTARY SCHOOL,Public Elementary & Secondary,310 Jamaica Rd,Carlisle,OH ,45005.0,11.47285,39.5861,-84.3223,EducationalInstitutions.xlsx
ALDERSGATE CHRISTIAN ACADEMY,Private Elementary & Secondary,1810 YOUNG ST,CINCINNATI,OH ,45202.0,5.587149999999999,39.1154994693,-84.5064604403,EducationalInstitutions.xlsx
ALEXANDRIA MONTESSORI,Private Elementary & Secondary,175 E FRANKLIN ST,DAYTON,OH ,45459.0,1.23685,39.6286851668,-84.1524952682,EducationalInstitutions.xlsx
ALEXANDRIA MONTESSORI SCHOOL,Private Elementary & Secondary,175 E FRANKLIN,CENTERVILLE,OH ,45459.0,1.23685,39.6286851668,-84.1524952682,EducationalInstitutions.xlsx
ALL SAINTS SCHOOL,Private Elementary & Secondary,8939 MONTGOMERY RD STOP 2,CINCINNATI,OH ,45236.0,21.19705,39.2181499781,-84.3578596502,EducationalInstitutions.xlsx
ALLIANCE ACADEMY OF CINCINNATI,Public Elementary & Secondary,1712 Duck Creek Rd,Cincinnati,OH ,45207.0,27.93575,39.141858,-84.470086,EducationalInstitutions.xlsx
ALTERCREST DAY TREATMENT,Private Elementary & Secondary,274 SUTTON RD,CINCINNATI,OH ,45230.0,2.43105,39.0575698698,-84.4149266598,EducationalInstitutions.xlsx
AMANDA ELEMENTARY SCHOOL,Public Elementary & Secondary,1300 Oxford State Rd,Middletown,OH ,45044.0,13.9892,39.479,-84.4076,EducationalInstitutions.xlsx
AMITY ELEMENTARY SCHOOL,Public Elementary & Secondary,4320 E Galbraith Rd,Cincinnati,OH ,45236.0,22.988349999999997,39.2083,-84.3932,EducationalInstitutions.xlsx
ANDERSON HIGH SCHOOL,Public Elementary & Secondary,7560 Forest Rd,Cincinnati,OH ,45255.0,,39.0702,-84.3485,EducationalInstitutions.xlsx
ANNA ELEMENTARY SCHOOL,Public Elementary & Secondary,607 N Pike St,Anna,OH ,45302.0,14.03185,40.3968,-84.176,EducationalInstitutions.xlsx
ANNA HIGH SCHOOL,Public Elementary & Secondary,1 McRill Way,Anna,OH ,45302.0,,40.3967,-84.1759,EducationalInstitutions.xlsx
ANNA MIDDLE SCHOOL,Public Elementary & Secondary,1 McRill Way,Anna,OH ,45302.0,28.02105,40.3969,-84.1757,EducationalInstitutions.xlsx
ANSONIA ELEMENTARY SCHOOL,Public Elementary & Secondary,600 E Canal St,Ansonia,OH ,45303.0,22.988349999999997,40.21536,-84.628882,EducationalInstitutions.xlsx
ANSONIA HIGH SCHOOL,Public Elementary & Secondary,600 E Canal St,Ansonia,OH ,45303.0,,40.21536,-84.628882,EducationalInstitutions.xlsx
ANSONIA MIDDLE SCHOOL,Public Elementary & Secondary,600 W Canal St,Ansonia,OH ,45303.0,28.0637,40.2154,-84.6289,EducationalInstitutions.xlsx
ANTHONY WAYNE ELEMENTARY SCHOOL,Public Elementary & Secondary,16 Farm Ave,Franklin,OH ,45005.0,22.988349999999997,39.5542,-84.3121,EducationalInstitutions.xlsx
Antioch College,Postsecondary,1 Morgan Pl,Yellow Springs,OH,45387.0,,39.799806,-83.888077,EducationalInstitutions.xlsx
Antioch University Online,Postsecondary,900 Dayton Street,Yellow Springs,OH,45387.0,817.48173,39.80321,-83.908684,EducationalInstitutions.xlsx
Antioch University-Midwest,Postsecondary,900 Dayton St,Yellow Springs,OH,45387.0,817.414975,39.80321,-83.908684,EducationalInstitutions.xlsx
Antioch University-PhD Program in Leadership and Change,Postsecondary,900 Dayton Street,Yellow Springs,OH,45387.0,818.0825249999999,39.80321,-83.908684,EducationalInstitutions.xlsx
Antioch University-System Administration,Postsecondary,900 Dayton Street,Yellow Springs,OH,45387.0,819.417625,39.80321,-83.908684,EducationalInstitutions.xlsx
ARCANUM ELEMENTARY SCHOOL,Public Elementary & Secondary,2011 Trojan Ave,Arcanum,OH ,45304.0,12.58175,39.9956,-84.5485,EducationalInstitutions.xlsx
ARCANUM HIGH SCHOOL,Public Elementary & Secondary,2011 Trojan Ave,Arcanum,OH ,45304.0,,39.9956,-84.5485,EducationalInstitutions.xlsx
ARCH BISHOP MOELLER HIGH SCHOOL,Private Elementary & Secondary,9001 MONTGOMERY RD,CINCINNATI,OH ,45242.0,37.57465,39.219902191,-84.3573347788,EducationalInstitutions.xlsx
ARCHBISHOP ALTER HIGH SCHOOL,Private Elementary & Secondary,940 E DAVID RD,KETTERING,OH ,45429.0,25.9312,39.6809616921,-84.1516469116,EducationalInstitutions.xlsx
ARCHBISHOP MCNICHOLAS HIGH SCHOOL,Private Elementary & Secondary,6536 BEECHMONT AVE,CINCINNATI,OH ,45230.0,24.52375,39.0855975168,-84.3773018645,EducationalInstitutions.xlsx
ARROWOOD ELEMENTARY,Public Elementary & Secondary,1588 Pawnee Dr,Xenia,OH ,45385.0,14.0745,39.676057,-83.958389,EducationalInstitutions.xlsx
Art Academy of Cincinnati,Postsecondary,1212 Jackson Street,Cincinnati,OH,45202.0,3.4712599999999996,39.108805,-84.513913,EducationalInstitutions.xlsx
ASCENSION SCHOOL,Private Elementary & Secondary,2001 WOODMAN DR,KETTERING,OH ,45420.0,14.4157,39.7189793814,-84.1244490886,EducationalInstitutions.xlsx
ATA College-Cincinnati,Postsecondary,"225 Pictoria Drive, Suite 200",Cincinnati,OH,45246.0,17.423055,39.29671,-84.478867,EducationalInstitutions.xlsx
Athenaeum of Ohio,Postsecondary,6616 Beechmont Ave,Cincinnati,OH,45230.0,316.28519,39.082926,-84.371927,EducationalInstitutions.xlsx
Aveda Fredric's Institute-Cincinnati,Postsecondary,7664 Voice of America Centre Drive,West Chester,OH,45069.0,484.17401499999994,39.35541,-84.361091,EducationalInstitutions.xlsx
AYER ELEMENTARY SCHOOL,Public Elementary & Secondary,8471 Forest Rd,Cincinnati,OH ,45255.0,23.073649999999997,39.0607,-84.3222,EducationalInstitutions.xlsx
BABECK EARLY CHILDHOOD SCHOOL,Public Elementary & Secondary,100 Maple Ave,Trenton,OH ,45067.0,11.47285,39.4733,-84.4577,EducationalInstitutions.xlsx
BAKER MIDDLE SCHOOL,Public Elementary & Secondary,200 Lincoln Dr,Fairborn,OH ,45324.0,28.27695,39.8277,-84.0125,EducationalInstitutions.xlsx
BATAVIA ELEMENTARY SCHOOL,Public Elementary & Secondary,3 Bulldog Pl,Batavia,OH ,45103.0,14.2451,39.075718,-84.12507,EducationalInstitutions.xlsx
BATAVIA HIGH SCHOOL,Public Elementary & Secondary,1 Bull Dog Pl,Batavia,OH ,45103.0,,39.0726,-84.1281,EducationalInstitutions.xlsx
BATAVIA MIDDLE SCHOOL,Public Elementary & Secondary,800 Bauer Ave,Batavia,OH ,45103.0,28.36225,39.069374,-84.181927,EducationalInstitutions.xlsx
BAUER ELEMENTARY SCHOOL,Public Elementary & Secondary,701 N. Springboro Pike,Dayton,OH ,45449.0,14.28775,39.6513,-84.2256,EducationalInstitutions.xlsx
BEAR ELEMENTARY SCHOOL,Public Elementary & Secondary,545 School St,Miamisburg,OH ,45342.0,14.28775,39.6341,-84.3024,EducationalInstitutions.xlsx
BEAUTIFUL SAVIOR LUTHERAN SCHOOL,Private Elementary & Secondary,11981 PIPPIN RD,CINCINNATI,OH ,45231.0,3.02815,39.3026299725,-84.5717546163,EducationalInstitutions.xlsx
BEAVERCREEK CHRISTIAN LEARNING CENTER,Private Elementary & Secondary,1850 N FAIRFIELD RD,BEAVERCREEK,OH ,45432.0,1.5354,39.744927,-84.0557295,EducationalInstitutions.xlsx
BEAVERCREEK HIGH SCHOOL,Public Elementary & Secondary,2660 Dayton Xenia Rd,Beavercreek,OH ,45434.0,,39.7204,-84.0337,EducationalInstitutions.xlsx
BEAVERTOWN ELEMENTARY SCHOOL,Public Elementary & Secondary,2700 Wilmington Pike,Kettering,OH ,45419.0,14.3304,39.7074,-84.1419,EducationalInstitutions.xlsx
BELL CREEK INTERMEDIATE SCHOOL,Public Elementary & Secondary,3777 Upper Bellbrook Rd,Bellbrook,OH ,45305.0,14.3304,39.6498,-84.0682,EducationalInstitutions.xlsx
BELLBROOK HIGH SCHOOL,Public Elementary & Secondary,3737 Upper Bellbrook Rd,Bellbrook,OH ,45305.0,,39.6528,-84.0677,EducationalInstitutions.xlsx
BELLBROOK MIDDLE SCHOOL,Public Elementary & Secondary,3600 Feedwire Rd,Bellbrook,OH ,45305.0,75.10664999999999,39.6609,-84.0714,EducationalInstitutions.xlsx
BELLE AIRE INTERMEDIATE,Public Elementary & Secondary,1120 High St,Washington,OH ,43160.0,23.15895,39.5236,-83.436,EducationalInstitutions.xlsx
BELLE HAVEN ELEMENTARY SCHOOL,Public Elementary & Secondary,4401 Free Pike,Dayton,OH ,45416.0,75.10664999999999,39.7992,-84.2629,EducationalInstitutions.xlsx
BELLEFONTAINE ELEMENTARY SCHOOL,Public Elementary & Secondary,1001 Ludlow Rd,Bellefontaine,OH ,43311.0,11.47285,40.345704,-83.742369,EducationalInstitutions.xlsx
BELLEFONTAINE HIGH SCHOOL,Public Elementary & Secondary,555 E Lake Ave,Bellefontaine,OH ,43311.0,,40.3481,-83.7538,EducationalInstitutions.xlsx
BELLEFONTAINE INTERMEDIATE SCHOOL,Public Elementary & Secondary,509 N Park St,Bellefontaine,OH ,43311.0,14.3304,40.367083,-83.755456,EducationalInstitutions.xlsx
BELLEFONTAINE MIDDLE SCHOOL,Public Elementary & Secondary,1201 Ludlow Rd,Bellefontaine,OH ,43311.0,28.44755,40.343825,-83.745342,EducationalInstitutions.xlsx
BELLEVUE HIGH SCHOOL,Public Elementary & Secondary,201 Center St,Bellevue,KY ,41073.0,,39.102227,-84.482017,EducationalInstitutions.xlsx
BELMONT HIGH SCHOOL,Public Elementary & Secondary,2615 Wayne Ave,Dayton,OH ,45420.0,,39.738255,-84.155683,EducationalInstitutions.xlsx
BERRY INTERMEDIATE SCHOOL,Public Elementary & Secondary,23 Oakwood Ave,Lebanon,OH ,45036.0,23.15895,39.4386,-84.2097,EducationalInstitutions.xlsx
BETHANY SCHOOL,Private Elementary & Secondary,555 ALBION AVE,CINCINNATI,OH ,45246.0,9.0418,39.2666522413,-84.453487181,EducationalInstitutions.xlsx
Bethany Theological Seminary,Postsecondary,615 National Rd W,Richmond,IN,47374.0,261.345825,39.826244,-84.910689,EducationalInstitutions.xlsx
BETHEL BAPTIST SCHOOL,Private Elementary & Secondary,434 WILSON PARK DR,WEST CARROLLTON,OH ,45449.0,1.7486499999999998,39.6567732514,-84.2577631496,EducationalInstitutions.xlsx
BETHEL ELEMENTARY SCHOOL,Public Elementary & Secondary,7490 State Route 201,Tipp City,OH ,45371.0,14.4157,39.9191,-84.0864,EducationalInstitutions.xlsx
BETHEL HIGH SCHOOL,Public Elementary & Secondary,7490 State Route 201,Tipp City,OH ,45371.0,,39.9191,-84.0864,EducationalInstitutions.xlsx
BETHEL MIDDLE SCHOOL,Public Elementary & Secondary,7490 State Route 201,Tipp City,OH ,45371.0,28.5755,39.9191,-84.0864,EducationalInstitutions.xlsx
BETHLEHEM LUTHERAN SCHOOL,Private Elementary & Secondary,1240 S MAPLE AVE,FAIRBORN,OH ,45324.0,3.412,39.805137,-84.0195945,EducationalInstitutions.xlsx
BEVERLY GARDENS ELEMENTARY SCHOOL,Public Elementary & Secondary,5555 Enright Ave,Dayton,OH ,45431.0,12.6244,39.7668,-84.1082,EducationalInstitutions.xlsx
BISHOP FENWICK HIGH SCHOOL,Private Elementary & Secondary,4855 STATE ROUTE 122,MIDDLETOWN,OH ,45005.0,22.73245,39.4932737479,-84.2953475543,EducationalInstitutions.xlsx
BISHOP LEIBOLD SCHOOL,Private Elementary & Secondary,6666 SPRINGBORO PIKE,DAYTON,OH ,45449.0,14.7569,39.6555165479,-84.2235335173,EducationalInstitutions.xlsx
